ds,yhat,yhat_lower,yhat_upper,actual
2005-08-08,25302.563528901206,20755.91540101438,30006.590824697578,30052.0
2005-08-15,25424.250557444866,20768.079387718295,30092.900903324786,25374.0
2005-08-22,25991.466377455603,21537.26388432608,30775.06902534745,24463.0
2005-08-29,26463.62935623779,21918.60196203242,30891.613835243148,26894.0
2005-09-05,26571.987084859236,21662.59106380565,31246.667792148593,26492.0
2005-09-12,26530.143325657726,21897.918402521158,31262.256630295582,26264.0
2005-09-19,26647.404145253564,22489.072272784255,31126.032343256702,26585.0
2005-09-26,26882.983686075968,22371.588407504154,31524.85179716978,26966.0
2005-10-03,26903.966481483567,22138.738896334868,31735.894570122186,30576.0
2005-10-10,26532.53504801269,22061.049948124717,30897.687916931227,27268.0
2005-10-17,25980.94049614301,21594.125033843808,30315.486878218508,27898.0
2005-10-24,25587.36025241805,21070.44972120961,30494.501035572197,24206.0
2005-10-31,25431.3364646883,20892.82682636104,29980.145969580397,25063.0
2005-11-07,25327.99566202923,20615.61318046867,29664.30669783916,28348.0
2005-11-14,25133.336357414948,20249.928464280292,29718.435382794887,25707.0
2005-11-21,24842.247787138433,20157.281831974473,29360.93698038353,22817.0
2005-11-28,24287.6969482603,19816.047999820308,29014.194265184025,20227.0
2005-12-05,22935.129698710996,18558.216125935625,27600.396320241252,20169.0
2005-12-12,20313.501615595156,15859.519385331583,24974.531591518906,19865.0
2005-12-19,16810.683188382238,12043.340591262138,21234.871821143926,17456.0
2005-12-26,13865.808276802762,9484.561726877013,18419.116333592414,12514.0
2006-01-02,13028.409440588084,8541.383796764678,17387.07309503233,14541.0
2006-01-09,14607.88516960954,9668.280024199263,19129.713618589973,18411.0
2006-01-16,17278.139518212574,12526.074965610724,21890.981470074697,15907.0
2006-01-23,19160.12444451236,14624.778697657734,23707.19339552423,14727.0
2006-01-30,19396.41449588027,14821.558477229873,23868.54064667635,16580.0
2006-02-06,18709.787315213853,14562.151218070218,23139.816471454593,17116.0
2006-02-13,18495.406873787193,14036.798160208684,23541.351969236926,16619.0
2006-02-20,19469.639419194416,15210.837960074437,23592.65446236232,16335.0
2006-02-27,21204.19975560486,16540.805894252026,25540.301703941408,19255.0
2006-03-06,22796.159874947316,18289.195080470905,27323.244242294295,18516.0
2006-03-13,23762.94179354156,19094.29270638405,28266.473170254143,25359.0
2006-03-20,24244.28604172455,19826.948143071862,28966.91291606516,24226.0
2006-03-27,24544.379131722853,20215.58302785601,29285.646625178284,25555.0
2006-04-03,24733.155107193368,20159.14258944317,29229.467499377974,24922.0
2006-04-10,24734.948385181415,20243.51090194179,29010.69864612902,24862.0
2006-04-17,24613.10285004582,19780.238821706433,28884.283892397976,25224.0
2006-04-24,24572.510162789782,20086.26216854158,28998.784192884006,24920.0
2006-05-01,24688.378889092724,20157.281567436174,29255.0734707173,20911.0
2006-05-08,24784.104589782582,19856.436098099355,29666.106362206352,23123.0
2006-05-15,24660.437592172777,20577.180079597096,29371.12448811566,25282.0
2006-05-22,24368.768891098112,19646.90806217066,28999.311634508653,22871.0
2006-05-29,24150.5491163553,19468.435281740556,28861.245767938984,28669.0
2006-06-05,24129.651857736913,19442.431374884596,28806.979352095786,25090.0
2006-06-12,24191.916922454897,19990.292593284623,28543.81661558867,24024.0
2006-06-19,24221.954543309126,19619.142957627428,28439.872511233574,26623.0
2006-06-26,24346.57378616981,19980.73874082085,28921.86793141985,26412.0
2006-07-03,24789.736367843907,20153.691561654494,29193.423078831092,23966.0
2006-07-10,25478.593480655614,20860.813410800933,30307.641322922216,27291.0
2006-07-17,25946.742609156925,21422.842019012212,30329.115732712904,26941.0
2006-07-24,25767.369041698403,21417.194217730892,30794.615086783648,27663.0
2006-07-31,25061.419156786436,20760.222351118962,29457.941580259023,28769.0
2006-08-07,24451.70163420719,19493.893199737744,29233.808734281192,25784.0
2006-08-14,24454.440091820175,19738.108987260548,28866.384754786042,23352.0
2006-08-21,24980.197694568036,20412.105465471028,29598.80061562412,25490.0
2006-08-28,25503.528144870033,20688.746521059504,29929.68515990034,24788.0
2006-09-04,25672.637510119475,21209.305883376637,29703.45077696171,25830.0
2006-09-11,25630.115770395532,20963.401645254246,30105.13170030328,25670.0
2006-09-18,25709.05079040222,21150.74887800757,30538.402857771656,27780.0
2006-09-25,25944.598220132335,21592.574793859785,30495.692698397557,24550.0
2006-10-02,26027.327887245458,21528.794618948075,30524.05026790852,27317.0
2006-10-09,25720.714107224532,21159.156387623225,30344.748805756135,28299.0
2006-10-16,25174.042018640444,20950.78686658097,29511.071939267465,25829.0
2006-10-23,24735.986616102615,20088.174603760795,29303.594532957217,24658.0
2006-10-30,24546.94543537344,20151.026557325527,29487.883180910067,24473.0
2006-11-06,24449.79832387251,19918.630674109492,28948.762622586226,26118.0
2006-11-13,24273.542301077523,19851.273686787274,29094.361154985738,23536.0
2006-11-20,24001.99274013116,19347.991393989356,28498.63951814777,25554.0
2006-11-27,23524.549113175126,19179.531119878335,27974.017550288823,25479.0
2006-12-04,22361.472040425633,17999.686623544872,26997.880915410355,21352.0
