ds,yhat,yhat_lower,yhat_upper,actual
2005-11-21,51719.02372312256,34895.661141137956,68072.89615238429,55042.0
2005-11-28,53765.576699220284,36877.09444244047,69328.03409447584,50172.0
2005-12-05,53743.820089900764,37181.24669637675,69495.99514943261,48780.0
2005-12-12,48132.181615623274,31781.13661848082,64367.386186177864,50195.0
2005-12-19,37839.20892455897,23208.337190656424,54455.98520258042,33538.0
2005-12-26,29139.247938070483,14149.846565163441,45509.261320140846,17475.0
2006-01-02,28728.490846345027,12775.486490180667,43913.65860282737,38123.0
2006-01-09,37395.726984377914,21142.7924080896,54047.32347796566,38082.0
2006-01-16,48946.373498128225,32279.780282082676,63996.403259105085,42175.0
2006-01-23,55768.61758450052,39766.224789536536,70834.1749419735,46757.0
2006-01-30,55423.064563571505,39396.44984800011,71798.32454161151,48826.0
2006-02-06,51716.95285427632,37021.307125678366,66884.50025394498,53077.0
2006-02-13,49829.96302314157,34710.02402949233,65951.40106964733,51828.0
2006-02-20,51193.84792229826,35796.78909106579,66658.99623129722,47331.0
2006-02-27,53292.749408449876,37961.25057162414,68061.60539762508,43804.0
2006-03-06,53558.60121515219,38499.67554555021,70628.8760040085,44153.0
2006-03-13,52303.34400818316,36325.07695245191,67581.93145107647,54535.0
2006-03-20,51644.791731041674,34693.64143460196,66906.18952253101,59410.0
2006-03-27,52504.5692270902,37321.49685099342,70013.3901293481,56045.0
2006-04-03,53641.88761442528,38816.26620531298,70186.6066974409,50370.0
2006-04-10,53578.061808706356,37981.183555887765,70078.64251245874,53907.0
2006-04-17,52571.63942098744,36264.15197053155,68530.24090699341,57172.0
2006-04-24,52110.6671273537,36800.75816204761,67799.50253121273,54305.0
2006-05-01,52843.575745722825,36335.07456584944,67816.99071086694,47905.0
2006-05-08,53785.0934524384,39093.409523656104,69179.82753386804,52943.0
2006-05-15,53720.33429611955,38236.494170116195,69163.96319891105,50395.0
2006-05-22,52789.49709624204,37550.27535847198,67791.14463231602,51072.0
2006-05-29,52166.589521554546,35798.67564381398,67192.39069686146,53875.0
2006-06-05,52427.41795097524,36594.86839554139,68461.8562907257,49160.0
2006-06-12,52906.85134130641,37298.12740690985,70514.2112504426,46257.0
2006-06-19,52844.56519057452,36114.357743034976,69387.46497604829,52956.0
2006-06-26,52581.27830675735,36940.80232320149,69275.43520354487,56323.0
2006-07-03,53010.16094383374,35984.031690390046,69776.69852800437,52426.0
2006-07-10,53990.00986927228,38953.7596269384,70933.02847983956,58720.0
2006-07-17,54034.2197658333,38404.04018682842,70628.61323435768,60743.0
2006-07-24,52001.40157204753,35902.427004833226,68912.72073862857,58068.0
2006-07-31,48754.921489730616,32685.19673383933,64842.12060636857,49368.0
2006-08-07,46555.141790622336,30651.06865412341,62650.191948300606,53883.0
2006-08-14,46736.47861781936,31157.872069318335,62288.90652448441,54695.0
2006-08-21,48442.33477747558,33104.59794572155,63842.651249479895,66401.0
2006-08-28,49906.54777114232,35055.685640346324,66527.8410045292,58209.0
2006-09-04,50575.542752929934,35113.707513356196,65186.84694195373,55620.0
2006-09-11,51385.12180835816,36717.85224568935,67323.8969848115,57694.0
2006-09-18,53006.176013941265,36559.441246808456,69236.36210798209,60292.0
2006-09-25,54559.17553346833,38825.46576499833,70224.91690926446,63324.0
2006-10-02,54613.9703889142,39725.76234864747,70083.7092163405,56496.0
2006-10-09,53144.41349705509,38339.03905245331,69924.70437803652,61422.0
2006-10-16,51727.83296473911,36407.90672944698,67208.03999297228,57350.0
2006-10-23,51606.70578311277,35342.66413780315,67819.43399566971,55853.0
2006-10-30,52202.20198972725,36864.951200989344,68530.42973497442,52032.0
2006-11-06,52179.162873879985,35055.54900800892,69881.08567992137,59735.0
2006-11-13,51639.727834290716,36329.131124484156,68121.63270794184,54903.0
2006-11-20,52173.951732989044,35686.6408535213,68384.90312351949,60539.0
2006-11-27,54168.80389287465,38320.62342313404,69144.27286023942,55794.0
2006-12-04,54833.072833234415,39889.5536944114,70247.99241929864,51162.0
2006-12-11,50328.12185053125,33684.570919291,66018.202032019,55663.0
