ds,yhat,yhat_lower,yhat_upper,actual
2009-06-29,20792.011818404462,13659.053433725187,28330.78091050705,19215.0
2009-07-06,21111.65053859545,12831.934996504744,28505.100772612743,20309.0
2009-07-13,21456.299755918808,14500.376911862739,29185.357883967827,20439.0
2009-07-20,21269.03316561407,14311.140463291993,28672.297270667743,18333.0
2009-07-27,20463.53686135758,12996.522643080023,27645.51999817524,17909.0
2009-08-03,19602.252568855194,11720.067365332105,27194.761347950836,19286.0
2009-08-10,19323.194941865466,12266.770646148902,26837.02317379678,18008.0
2009-08-17,19675.197533538398,12152.559467729929,27385.45673091255,16207.0
2009-08-24,20141.65947631581,12688.73560826213,28123.877484177785,17265.0
2009-08-31,20285.410200430833,13254.079066065788,27378.34558290201,17538.0
2009-09-07,20198.472253896998,12586.141366405744,28063.091376785207,17925.0
2009-09-14,20233.952156996962,12545.165867285532,27056.022029496555,19338.0
2009-09-21,20439.208508704778,13255.085394324484,28549.141855977803,20105.0
2009-09-28,20474.263028807938,13417.52674122474,28249.620329141737,19986.0
2009-10-05,20120.007492319,12764.657989583164,27319.535346704128,19622.0
2009-10-12,19663.183225660123,12334.665826790273,27584.31250497816,19932.0
2009-10-19,19588.61135597008,12441.740041719537,26985.700789293656,20298.0
2009-10-26,19948.44456190063,12318.536269996157,27046.51194911172,19338.0
2009-11-02,20265.13277174834,12724.571058755802,27660.100475698633,20440.0
2009-11-09,20159.965646423232,12563.6217654333,27460.188410755825,21119.0
2009-11-16,19903.990938146428,12356.507418042596,27530.326131944676,22363.0
2009-11-23,20096.91181622997,12466.347296315427,27643.40488147346,19801.0
2009-11-30,20784.63092738423,13816.466984806819,28659.505169749315,20419.0
2009-12-07,21155.20386459251,13967.06126038359,28480.04513059024,20788.0
2009-12-14,20364.548031528193,12719.267412207279,28141.551035173114,19034.0
2009-12-21,18643.579837873975,10878.728642569125,26311.45857626821,20635.0
2009-12-28,17341.626424914262,9652.733519368978,24476.734910936404,16170.0
2010-01-04,17685.71994924897,10009.360017314946,25129.84091270462,37659.0
2010-01-11,19533.38695602813,11551.775444483592,27389.52764249979,21634.0
2010-01-18,21487.73571866843,13933.998810241483,28916.982222541967,19692.0
2010-01-25,22264.51088333227,14820.216811584192,29477.824502467505,22923.0
2010-02-01,21840.6482069345,14713.796713832855,29691.803616752997,21480.0
2010-02-08,21222.20035180571,13896.554968799706,29512.968356133624,19404.0
2010-02-15,21236.781855058718,13198.221877201328,28677.326695056705,20481.0
2010-02-22,21748.189805121794,14274.607643454452,29218.403794320646,20842.0
2010-03-01,22045.13118514614,14346.88664158462,29085.96601730822,19464.0
2010-03-08,21762.824061716357,14718.526245113679,29268.777535427544,17975.0
2010-03-15,21217.368370927397,13628.95764289646,28312.69225120402,19254.0
2010-03-22,20896.423984890847,13879.087149200699,27879.289104669097,20025.0
2010-03-29,20870.055003484293,13856.234593393701,28656.653587505276,19247.0
2010-04-05,20838.51459943512,13483.625841188823,27557.925890290735,19334.0
2010-04-12,20629.067561726362,13139.621472407904,27627.679727061477,20846.0
2010-04-19,20421.43876477634,12499.708201295312,27866.370657299412,20451.0
2010-04-26,20441.168020240464,12493.580524422638,27600.522026046685,19634.0
2010-05-03,20605.558619786814,12825.189849899085,27894.981814891635,20755.0
2010-05-10,20630.51451419127,13405.290549433232,28156.660664250285,18064.0
2010-05-17,20432.700490101328,12451.358883571285,27918.399503111465,21329.0
2010-05-24,20246.62108284724,12811.69112505332,27629.794370500436,19317.0
2010-05-31,20284.500840502184,12508.324457411074,27914.79242401397,19161.0
2010-06-07,20420.0773243149,13072.296356193685,28127.214188199436,20396.0
2010-06-14,20361.1470634785,12647.780128013193,27991.896317953553,18522.0
2010-06-21,20093.787655232474,12473.678286693133,27248.959855810874,20315.0
2010-06-28,19965.471053457215,12408.486111011838,27342.90570284829,21495.0
2010-07-05,20227.718875521638,11830.504231955001,28425.552707674746,20291.0
2010-07-12,20612.157955328636,12948.61104253064,28217.540972540184,20719.0
2010-07-19,20546.845532203857,12401.2805451252,27489.554432930312,21099.0
2010-07-26,19825.111014878235,11759.266349171547,26774.34579267407,22787.0
2010-08-02,18918.298323290834,12045.549165540704,26199.82418821796,19714.0
2010-08-09,18509.9084902543,11082.544815571226,25652.73735027764,19978.0
2010-08-16,18777.50170226132,11480.506635625305,26089.221842711475,19999.0
2010-08-23,19267.33936876945,11788.225376835922,26273.769955277498,19525.0
2010-08-30,19477.819344893196,12211.582489239165,27101.601506499588,20250.0
2010-09-06,19405.625882269702,11294.868978462708,27392.94421655866,19831.0
2010-09-13,19401.541205993894,12364.58014375403,26857.04529500907,21123.0
2010-09-20,19594.838351855266,12491.668789993444,27634.902331597863,20091.0
2010-09-27,19688.027127742618,11919.886392286457,26970.571745829104,21094.0
2010-10-04,19397.02906462418,12028.468119812702,27254.095325011313,19981.0
2010-10-11,18994.03024264877,11834.38106874922,26692.796467088632,19441.0
2010-10-18,18902.83090965501,11520.144703099779,26755.0059416695,19724.0
2010-10-25,19284.369361347388,11448.88412926471,26967.86549495275,21120.0
2010-11-01,19724.244121674,12214.369425907413,26787.833890890335,19612.0
2010-11-08,19769.032642324295,12396.224425135688,27627.751093092444,19298.0
2010-11-15,19568.526497930736,12002.874275508291,27261.019077309986,19574.0
2010-11-22,19725.747270188534,11988.956950019463,27424.236584768172,20515.0
2010-11-29,20439.12245230104,12853.115260437286,27414.592532829316,21994.0
2010-12-06,21018.434408304944,12867.349961274833,28118.663586390634,18287.0
2010-12-13,20532.747678621054,13067.617056140718,28246.435567076212,19979.0
2010-12-20,18974.357276831197,11830.80661661938,26455.554704057915,17232.0
2010-12-27,17557.159380189052,10260.865322040709,25093.406854091278,18381.0
2011-01-03,17644.162439922166,10151.12759883485,24840.50315354443,24417.0
2011-01-10,19377.640997594863,11748.561096952288,26806.77248201362,21868.0
2011-01-17,21505.51533388161,14371.159726807944,28991.26583177788,23086.0
2011-01-24,22610.65481454803,14605.066774680643,29607.112131746064,22194.0
2011-01-31,22417.499240048033,14707.671226664273,29746.86142932455,21770.0
2011-02-07,21825.69261752633,14126.822959420659,29505.32310688671,19854.0
2011-02-14,21782.18114031268,14282.43878540851,29686.205458812663,22357.0
2011-02-21,22327.045183592458,15300.872170423809,30212.076299396795,21264.0
2011-02-28,22783.23518012929,14861.552404453923,30737.808098467085,22038.0
2011-03-07,22671.875894069984,14861.05515523542,30623.891693088015,19792.0
2011-03-14,22206.72629695544,14377.102505489318,30230.1079539334,20398.0
2011-03-21,21898.943021796727,14305.031368171562,29252.06605578845,23449.0
2011-03-28,21911.311763611506,14909.321827676396,29762.21673577044,19946.0
2011-04-04,21977.472023031383,14834.89512690809,29312.43004947027,20061.0
2011-04-11,21869.341590591983,14615.838259343622,29946.960881014093,21625.0
2011-04-18,21714.03264394902,14259.877577486373,29038.180030138697,21750.0
2011-04-25,21762.76190954792,13894.810495334888,29722.293076233804,20937.0
2011-05-02,21995.64883995875,14707.029335945259,29353.95984765949,22981.0
2011-05-09,22136.137815002276,14777.265766425518,29591.558855239655,23837.0
2011-05-16,22041.689480449866,15018.241116782527,29137.020247477696,20940.0
2011-05-23,21905.36469346294,14246.42059850596,29426.055388137633,19830.0
2011-05-30,21976.007826399586,14016.65676722919,29190.19164037342,20740.0
2011-06-06,22190.920999974674,15040.499333463975,29477.102103762296,21377.0
2011-06-13,22254.608385079744,14891.343918392477,29964.761744311145,19838.0
2011-06-20,22079.84705119512,15061.581869576003,29389.412554238148,19832.0
2011-06-27,21971.678350243055,14756.411360678972,29678.905475486063,22682.0
2011-07-04,22241.52142739577,14582.763884636153,29582.09654360207,21923.0
2011-07-11,22719.621190703117,14938.672124450295,30174.558025294384,20273.0
2011-07-18,22842.859822693874,15131.175425450272,31138.765860462914,22090.0
2011-07-25,22295.51481531877,14755.679103233648,29245.285521038033,19310.0
2011-08-01,21441.35396593459,14168.41278331604,28835.58854301144,19074.0
2011-08-08,20983.841311994427,13260.47639274448,28682.042182320045,17622.0
2011-08-15,21224.909733251163,13902.644676312746,28886.226158883725,19442.0
2011-08-22,21794.618599034216,14072.71282829905,29145.53098457213,18400.0
2011-08-29,22146.38333393239,15117.082519450572,30214.110485629353,18941.0
2011-09-05,22176.125864864876,14863.432519424245,29573.538919360002,19041.0
2011-09-12,22211.422635078427,14516.65242150152,29628.88768673749,21621.0
2011-09-19,22456.048666026934,14818.807248579595,29691.186557031455,19827.0
2011-09-26,22670.984607714803,15446.549215630148,30763.433752755212,22004.0
2011-10-03,22524.2838913925,15122.347981850693,30379.907960940494,18865.0
2011-10-10,22118.824153734386,15356.55336533194,29520.141407495543,18975.0
2011-10-17,21942.73601404249,14293.318004783103,29175.192861547574,18891.0
2011-10-24,22256.925437782687,14624.456053597576,29603.481059750684,20140.0
2011-10-31,22729.307926535,15094.615487766063,30128.299672039837,17554.0
2011-11-07,22855.06441042581,15140.346136204122,30402.377300417855,20502.0
2011-11-14,22657.7470846323,14977.310649222862,30391.919832980722,19651.0
2011-11-21,22712.997677997482,14901.981685393532,30075.377575756098,21991.0
2011-11-28,23353.926368203487,15653.725512959967,30885.11971883155,23882.0
2011-12-05,24034.537211336883,16375.965222541476,32307.647778420018,19379.0
2011-12-12,23778.408429872896,15716.207624930123,31246.130265922555,22795.0
2011-12-19,22350.332277298636,15238.937696002553,29451.799593744432,20116.0
2011-12-26,20791.32788458133,13432.10155018535,28199.243020164493,19184.0
2012-01-02,20552.13545642088,12709.233040626761,28288.041399674858,24948.0
2012-01-09,22053.605668064814,14513.63080101731,29983.48927728159,23783.0
2012-01-16,24231.717449994885,17173.90268467419,31910.570530194724,23658.0
2012-01-23,25582.227714484743,18061.932143521026,32501.281105362963,24550.0
2012-01-30,25577.757794387948,18403.63837268495,32661.325815948323,22328.0
2012-02-06,24971.46691325145,17884.241019249443,32393.29959978688,21896.0
2012-02-13,24796.285983253118,16934.845486082533,32088.950480346815,20949.0
2012-02-20,25275.997517783126,17844.42378458674,33319.164595835646,21586.0
2012-02-27,25800.530510131444,17830.8405247729,33908.41390466871,22319.0
2012-03-05,25794.061232353106,18702.266264967984,33501.79840186489,19114.0
2012-03-12,25353.350894276868,17601.36920044735,32350.861769317224,21100.0
2012-03-19,24989.93304010689,18109.969338131123,32204.963252680114,22642.0
2012-03-26,24956.858890021645,17374.899709771154,32442.393657075103,19783.0
2012-04-02,25038.28711898083,17623.47677763005,32801.204741299,20604.0
2012-04-09,24962.119581485462,17648.38180189829,32851.09228819652,19745.0
2012-04-16,24794.234671649163,17385.480210751364,32947.47656799941,23218.0
2012-04-23,24797.09960232127,17237.869788580294,32138.283265086407,22044.0
2012-04-30,25014.232250282832,17545.779253936013,32734.997130756645,20740.0
2012-05-07,25190.88525349015,18252.658136556358,32817.649115648805,21095.0
2012-05-14,25132.676479145324,18135.242458932473,32585.823208553462,20106.0
2012-05-21,24981.04704453199,17668.57214314903,32681.22630392485,22936.0
2012-05-28,25008.04195079927,17632.306713155893,32301.923398150924,22817.0
2012-06-04,25217.28727040535,17760.112301795616,32396.307139076514,21612.0
